## ROI	Slice	Cy5	X	Y	A488	FociPerCell	Condition
93	7	3381.696336268106	474.0	718.0	13830	13	Ctrl_B02
93	7	3381.696336268106	480.0	668.0	3151	13	Ctrl_B02
93	7	3381.696336268106	481.0	584.0	5134	13	Ctrl_B02
93	7	3381.696336268106	482.0	700.0	10928	13	Ctrl_B02
93	7	3381.696336268106	499.0	599.0	6888	13	Ctrl_B02
93	7	3381.696336268106	506.0	604.0	4948	13	Ctrl_B02
93	7	3381.696336268106	510.0	709.0	5373	13	Ctrl_B02
93	7	3381.696336268106	515.0	596.0	9855	13	Ctrl_B02
93	7	3381.696336268106	521.0	670.0	4851	13	Ctrl_B02
95	7	2114.2486693280107	437.0	840.0	4040	1	Ctrl_B02
98	8	2352.845649465609	508.0	168.0	2996	20	Ctrl_B02
98	8	2352.845649465609	519.0	126.0	3034	20	Ctrl_B02
98	8	2352.845649465609	520.0	157.0	5480	20	Ctrl_B02
98	8	2352.845649465609	524.0	202.0	4172	20	Ctrl_B02
98	8	2352.845649465609	526.0	178.0	3343	20	Ctrl_B02
98	8	2352.845649465609	528.0	191.0	5033	20	Ctrl_B02
98	8	2352.845649465609	529.0	203.0	3528	20	Ctrl_B02
98	8	2352.845649465609	537.0	101.0	4284	20	Ctrl_B02
98	8	2352.845649465609	543.0	141.0	5623	20	Ctrl_B02
98	8	2352.845649465609	551.0	123.0	3965	20	Ctrl_B02
98	8	2352.845649465609	555.0	147.0	3254	20	Ctrl_B02
98	8	2352.845649465609	558.0	83.0	7036	20	Ctrl_B02
98	8	2352.845649465609	564.0	196.0	4465	20	Ctrl_B02
98	8	2352.845649465609	568.0	132.0	4407	20	Ctrl_B02
98	8	2352.845649465609	574.0	198.0	5371	20	Ctrl_B02
98	8	2352.845649465609	578.0	188.0	9553	20	Ctrl_B02
98	8	2352.845649465609	582.0	176.0	6450	20	Ctrl_B02
98	8	2352.845649465609	584.0	110.0	3675	20	Ctrl_B02
98	8	2352.845649465609	584.0	149.0	5524	20	Ctrl_B02
98	8	2352.845649465609	588.0	173.0	5039	20	Ctrl_B02
99	8	2670.8875040119824	35.0	98.0	10063	18	Ctrl_B02
99	8	2670.8875040119824	45.0	73.0	8130	18	Ctrl_B02
99	8	2670.8875040119824	45.0	80.0	5504	18	Ctrl_B02
99	8	2670.8875040119824	47.0	169.0	10263	18	Ctrl_B02
99	8	2670.8875040119824	48.0	135.0	3013	18	Ctrl_B02
99	8	2670.8875040119824	52.0	163.0	10807	18	Ctrl_B02
99	8	2670.8875040119824	61.0	100.0	16707	18	Ctrl_B02
99	8	2670.8875040119824	63.0	158.0	4749	18	Ctrl_B02
99	8	2670.8875040119824	81.0	133.0	10597	18	Ctrl_B02
99	8	2670.8875040119824	83.0	211.0	3832	18	Ctrl_B02
99	8	2670.8875040119824	86.0	156.0	5870	18	Ctrl_B02
99	8	2670.8875040119824	90.0	74.0	5550	18	Ctrl_B02
99	8	2670.8875040119824	98.0	144.0	8508	18	Ctrl_B02
99	8	2670.8875040119824	120.0	159.0	5737	18	Ctrl_B02
99	8	2670.8875040119824	133.0	178.0	7228	18	Ctrl_B02
99	8	2670.8875040119824	135.0	152.0	4733	18	Ctrl_B02
99	8	2670.8875040119824	138.0	188.0	8608	18	Ctrl_B02
99	8	2670.8875040119824	160.0	157.0	4891	18	Ctrl_B02
100	8	2220.0976579761377	660.0	144.0	6598	14	Ctrl_B02
100	8	2220.0976579761377	664.0	155.0	12984	14	Ctrl_B02
100	8	2220.0976579761377	677.0	99.0	10312	14	Ctrl_B02
100	8	2220.0976579761377	677.0	206.0	2958	14	Ctrl_B02
100	8	2220.0976579761377	679.0	186.0	4823	14	Ctrl_B02
100	8	2220.0976579761377	695.0	93.0	8853	14	Ctrl_B02
100	8	2220.0976579761377	699.0	107.0	3291	14	Ctrl_B02
100	8	2220.0976579761377	712.0	152.0	5033	14	Ctrl_B02
100	8	2220.0976579761377	719.0	205.0	3705	14	Ctrl_B02
100	8	2220.0976579761377	732.0	156.0	3697	14	Ctrl_B02
100	8	2220.0976579761377	747.0	137.0	7761	14	Ctrl_B02
100	8	2220.0976579761377	754.0	95.0	8978	14	Ctrl_B02
100	8	2220.0976579761377	755.0	112.0	4988	14	Ctrl_B02
100	8	2220.0976579761377	756.0	158.0	6747	14	Ctrl_B02
101	8	1878.7912353127977	389.0	173.0	8146	11	Ctrl_B02
101	8	1878.7912353127977	390.0	118.0	5452	11	Ctrl_B02
101	8	1878.7912353127977	392.0	110.0	6721	11	Ctrl_B02
101	8	1878.7912353127977	395.0	88.0	4570	11	Ctrl_B02
101	8	1878.7912353127977	412.0	100.0	5201	11	Ctrl_B02
101	8	1878.7912353127977	418.0	141.0	13556	11	Ctrl_B02
101	8	1878.7912353127977	421.0	181.0	3903	11	Ctrl_B02
101	8	1878.7912353127977	452.0	205.0	6839	11	Ctrl_B02
101	8	1878.7912353127977	455.0	90.0	4693	11	Ctrl_B02
101	8	1878.7912353127977	471.0	146.0	9134	11	Ctrl_B02
101	8	1878.7912353127977	474.0	137.0	8967	11	Ctrl_B02
102	8	830.018121795322	234.0	362.0	3205	1	Ctrl_B02
103	8	2121.88121226196	475.0	274.0	7872	20	Ctrl_B02
103	8	2121.88121226196	485.0	261.0	11046	20	Ctrl_B02
103	8	2121.88121226196	489.0	299.0	7253	20	Ctrl_B02
103	8	2121.88121226196	498.0	290.0	4833	20	Ctrl_B02
103	8	2121.88121226196	503.0	347.0	9556	20	Ctrl_B02
103	8	2121.88121226196	524.0	284.0	7818	20	Ctrl_B02
103	8	2121.88121226196	544.0	368.0	5365	20	Ctrl_B02
103	8	2121.88121226196	546.0	312.0	13790	20	Ctrl_B02
103	8	2121.88121226196	550.0	257.0	9122	20	Ctrl_B02
103	8	2121.88121226196	554.0	323.0	6038	20	Ctrl_B02
103	8	2121.88121226196	558.0	272.0	5213	20	Ctrl_B02
103	8	2121.88121226196	559.0	334.0	12007	20	Ctrl_B02
103	8	2121.88121226196	565.0	333.0	12865	20	Ctrl_B02
103	8	2121.88121226196	569.0	269.0	8966	20	Ctrl_B02
103	8	2121.88121226196	572.0	324.0	7189	20	Ctrl_B02
103	8	2121.88121226196	574.0	276.0	7383	20	Ctrl_B02
103	8	2121.88121226196	581.0	264.0	7491	20	Ctrl_B02
103	8	2121.88121226196	587.0	359.0	9290	20	Ctrl_B02
103	8	2121.88121226196	590.0	330.0	5945	20	Ctrl_B02
103	8	2121.88121226196	594.0	278.0	10133	20	Ctrl_B02
104	8	5446.52184105203	737.0	344.0	7875	14	Ctrl_B02
104	8	5446.52184105203	751.0	400.0	3763	14	Ctrl_B02
104	8	5446.52184105203	764.0	395.0	3171	14	Ctrl_B02
104	8	5446.52184105203	770.0	381.0	5168	14	Ctrl_B02
104	8	5446.52184105203	774.0	386.0	5415	14	Ctrl_B02
104	8	5446.52184105203	780.0	305.0	10068	14	Ctrl_B02
104	8	5446.52184105203	801.0	359.0	5537	14	Ctrl_B02
104	8	5446.52184105203	805.0	384.0	5782	14	Ctrl_B02
104	8	5446.52184105203	807.0	279.0	3187	14	Ctrl_B02
104	8	5446.52184105203	807.0	307.0	9124	14	Ctrl_B02
104	8	5446.52184105203	823.0	394.0	3576	14	Ctrl_B02
104	8	5446.52184105203	833.0	278.0	5290	14	Ctrl_B02
104	8	5446.52184105203	835.0	371.0	4499	14	Ctrl_B02
104	8	5446.52184105203	839.0	376.0	6176	14	Ctrl_B02
105	8	909.2356511413116	110.0	351.0	3002	1	Ctrl_B02
109	8	5676.105563570219	160.0	609.0	3792	9	Ctrl_B02
109	8	5676.105563570219	163.0	594.0	8786	9	Ctrl_B02
109	8	5676.105563570219	200.0	622.0	5095	9	Ctrl_B02
109	8	5676.105563570219	225.0	628.0	5524	9	Ctrl_B02
109	8	5676.105563570219	231.0	646.0	4879	9	Ctrl_B02
109	8	5676.105563570219	235.0	632.0	8576	9	Ctrl_B02
109	8	5676.105563570219	274.0	556.0	10816	9	Ctrl_B02
109	8	5676.105563570219	279.0	566.0	5781	9	Ctrl_B02
109	8	5676.105563570219	280.0	592.0	11778	9	Ctrl_B02
112	8	2052.4186185859025	105.0	697.0	3989	7	Ctrl_B02
112	8	2052.4186185859025	115.0	734.0	5279	7	Ctrl_B02
112	8	2052.4186185859025	115.0	756.0	5549	7	Ctrl_B02
112	8	2052.4186185859025	127.0	661.0	5648	7	Ctrl_B02
112	8	2052.4186185859025	136.0	754.0	4615	7	Ctrl_B02
112	8	2052.4186185859025	150.0	711.0	3384	7	Ctrl_B02
112	8	2052.4186185859025	153.0	768.0	3022	7	Ctrl_B02
114	8	2654.461748777538	339.0	908.0	6156	5	Ctrl_B02
114	8	2654.461748777538	369.0	809.0	8689	5	Ctrl_B02
114	8	2654.461748777538	427.0	815.0	8551	5	Ctrl_B02
114	8	2654.461748777538	432.0	883.0	3535	5	Ctrl_B02
114	8	2654.461748777538	444.0	831.0	6962	5	Ctrl_B02
116	9	12122.764341517857	203.0	71.0	3741	2	Etoposide
116	9	12122.764341517857	204.0	55.0	3314	2	Etoposide
117	9	15047.836375078667	497.0	131.0	4084	22	Etoposide
117	9	15047.836375078667	505.0	105.0	4781	22	Etoposide
117	9	15047.836375078667	507.0	124.0	5128	22	Etoposide
117	9	15047.836375078667	510.0	174.0	3918	22	Etoposide
117	9	15047.836375078667	512.0	169.0	4480	22	Etoposide
117	9	15047.836375078667	529.0	148.0	4142	22	Etoposide
117	9	15047.836375078667	549.0	161.0	3182	22	Etoposide
117	9	15047.836375078667	554.0	179.0	3220	22	Etoposide
117	9	15047.836375078667	568.0	64.0	4078	22	Etoposide
117	9	15047.836375078667	569.0	57.0	3287	22	Etoposide
117	9	15047.836375078667	571.0	71.0	3739	22	Etoposide
117	9	15047.836375078667	571.0	97.0	3336	22	Etoposide
117	9	15047.836375078667	573.0	137.0	6415	22	Etoposide
117	9	15047.836375078667	581.0	84.0	5319	22	Etoposide
117	9	15047.836375078667	583.0	170.0	3152	22	Etoposide
117	9	15047.836375078667	590.0	84.0	3016	22	Etoposide
117	9	15047.836375078667	590.0	112.0	3675	22	Etoposide
117	9	15047.836375078667	607.0	62.0	3575	22	Etoposide
117	9	15047.836375078667	610.0	126.0	5704	22	Etoposide
117	9	15047.836375078667	611.0	104.0	3697	22	Etoposide
117	9	15047.836375078667	636.0	121.0	3142	22	Etoposide
117	9	15047.836375078667	638.0	103.0	4974	22	Etoposide
118	9	18471.44912443619	779.0	221.0	13510	23	Etoposide
118	9	18471.44912443619	796.0	172.0	4368	23	Etoposide
118	9	18471.44912443619	807.0	247.0	3221	23	Etoposide
118	9	18471.44912443619	815.0	230.0	6378	23	Etoposide
118	9	18471.44912443619	819.0	215.0	6650	23	Etoposide
118	9	18471.44912443619	830.0	228.0	10303	23	Etoposide
118	9	18471.44912443619	831.0	217.0	6037	23	Etoposide
118	9	18471.44912443619	831.0	219.0	5892	23	Etoposide
118	9	18471.44912443619	842.0	217.0	7386	23	Etoposide
118	9	18471.44912443619	843.0	197.0	3223	23	Etoposide
118	9	18471.44912443619	843.0	245.0	4023	23	Etoposide
118	9	18471.44912443619	861.0	218.0	4463	23	Etoposide
118	9	18471.44912443619	863.0	214.0	6421	23	Etoposide
118	9	18471.44912443619	868.0	201.0	4017	23	Etoposide
118	9	18471.44912443619	882.0	246.0	3681	23	Etoposide
118	9	18471.44912443619	890.0	262.0	3948	23	Etoposide
118	9	18471.44912443619	891.0	192.0	3348	23	Etoposide
118	9	18471.44912443619	892.0	271.0	5217	23	Etoposide
118	9	18471.44912443619	893.0	224.0	3514	23	Etoposide
118	9	18471.44912443619	899.0	234.0	5820	23	Etoposide
118	9	18471.44912443619	907.0	251.0	5921	23	Etoposide
118	9	18471.44912443619	923.0	252.0	9864	23	Etoposide
118	9	18471.44912443619	926.0	262.0	5773	23	Etoposide
119	9	19026.12665062122	197.0	336.0	3434	2	Etoposide
119	9	19026.12665062122	281.0	292.0	3507	2	Etoposide
120	9	18517.34344341578	444.0	319.0	3174	1	Etoposide
121	9	17701.414080671697	597.0	350.0	2978	15	Etoposide
121	9	17701.414080671697	602.0	373.0	3129	15	Etoposide
121	9	17701.414080671697	628.0	349.0	3221	15	Etoposide
121	9	17701.414080671697	646.0	248.0	3998	15	Etoposide
121	9	17701.414080671697	653.0	331.0	3876	15	Etoposide
121	9	17701.414080671697	659.0	338.0	7368	15	Etoposide
121	9	17701.414080671697	662.0	286.0	3082	15	Etoposide
121	9	17701.414080671697	666.0	364.0	4962	15	Etoposide
121	9	17701.414080671697	677.0	365.0	3196	15	Etoposide
121	9	17701.414080671697	678.0	390.0	4725	15	Etoposide
121	9	17701.414080671697	687.0	260.0	2867	15	Etoposide
121	9	17701.414080671697	694.0	368.0	3843	15	Etoposide
121	9	17701.414080671697	697.0	330.0	3928	15	Etoposide
121	9	17701.414080671697	698.0	266.0	4664	15	Etoposide
121	9	17701.414080671697	706.0	316.0	3239	15	Etoposide
122	9	15807.412792112951	59.0	340.0	3664	15	Etoposide
122	9	15807.412792112951	60.0	362.0	3826	15	Etoposide
122	9	15807.412792112951	67.0	380.0	3722	15	Etoposide
122	9	15807.412792112951	69.0	413.0	3052	15	Etoposide
122	9	15807.412792112951	78.0	348.0	4178	15	Etoposide
122	9	15807.412792112951	84.0	346.0	5581	15	Etoposide
122	9	15807.412792112951	102.0	326.0	6660	15	Etoposide
122	9	15807.412792112951	109.0	335.0	5387	15	Etoposide
122	9	15807.412792112951	122.0	403.0	5112	15	Etoposide
122	9	15807.412792112951	122.0	418.0	4532	15	Etoposide
122	9	15807.412792112951	125.0	354.0	3294	15	Etoposide
122	9	15807.412792112951	131.0	346.0	4290	15	Etoposide
122	9	15807.412792112951	131.0	410.0	3925	15	Etoposide
122	9	15807.412792112951	137.0	387.0	4111	15	Etoposide
122	9	15807.412792112951	139.0	404.0	2934	15	Etoposide
123	9	23330.149868475703	760.0	421.0	3287	4	Etoposide
123	9	23330.149868475703	779.0	463.0	3952	4	Etoposide
123	9	23330.149868475703	829.0	442.0	9201	4	Etoposide
123	9	23330.149868475703	838.0	507.0	6735	4	Etoposide
124	9	14761.661633191614	484.0	562.0	4867	17	Etoposide
124	9	14761.661633191614	485.0	515.0	3398	17	Etoposide
124	9	14761.661633191614	490.0	536.0	3274	17	Etoposide
124	9	14761.661633191614	490.0	567.0	3454	17	Etoposide
124	9	14761.661633191614	502.0	531.0	4174	17	Etoposide
124	9	14761.661633191614	510.0	549.0	3005	17	Etoposide
124	9	14761.661633191614	515.0	559.0	3218	17	Etoposide
124	9	14761.661633191614	541.0	551.0	3590	17	Etoposide
124	9	14761.661633191614	543.0	524.0	3355	17	Etoposide
124	9	14761.661633191614	543.0	558.0	3454	17	Etoposide
124	9	14761.661633191614	544.0	578.0	3043	17	Etoposide
124	9	14761.661633191614	549.0	542.0	3128	17	Etoposide
124	9	14761.661633191614	552.0	559.0	4582	17	Etoposide
124	9	14761.661633191614	561.0	577.0	8892	17	Etoposide
124	9	14761.661633191614	571.0	489.0	3242	17	Etoposide
124	9	14761.661633191614	579.0	570.0	3037	17	Etoposide
124	9	14761.661633191614	587.0	530.0	3944	17	Etoposide
125	9	17846.77440981385	774.0	621.0	4358	1	Etoposide
126	9	22017.189711567054	312.0	666.0	3869	50	Etoposide
126	9	22017.189711567054	314.0	656.0	3504	50	Etoposide
126	9	22017.189711567054	315.0	685.0	5129	50	Etoposide
126	9	22017.189711567054	319.0	669.0	4307	50	Etoposide
126	9	22017.189711567054	325.0	652.0	3405	50	Etoposide
126	9	22017.189711567054	326.0	686.0	5187	50	Etoposide
126	9	22017.189711567054	327.0	635.0	4881	50	Etoposide
126	9	22017.189711567054	327.0	706.0	3408	50	Etoposide
126	9	22017.189711567054	330.0	697.0	5227	50	Etoposide
126	9	22017.189711567054	332.0	636.0	3328	50	Etoposide
126	9	22017.189711567054	332.0	647.0	3814	50	Etoposide
126	9	22017.189711567054	342.0	696.0	3543	50	Etoposide
126	9	22017.189711567054	346.0	608.0	7267	50	Etoposide
126	9	22017.189711567054	346.0	630.0	3952	50	Etoposide
126	9	22017.189711567054	347.0	647.0	4891	50	Etoposide
126	9	22017.189711567054	349.0	703.0	3024	50	Etoposide
126	9	22017.189711567054	352.0	667.0	3598	50	Etoposide
126	9	22017.189711567054	353.0	630.0	3606	50	Etoposide
126	9	22017.189711567054	354.0	609.0	3226	50	Etoposide
126	9	22017.189711567054	360.0	726.0	3211	50	Etoposide
126	9	22017.189711567054	363.0	685.0	5682	50	Etoposide
126	9	22017.189711567054	368.0	711.0	3785	50	Etoposide
126	9	22017.189711567054	371.0	660.0	5295	50	Etoposide
126	9	22017.189711567054	373.0	642.0	3225	50	Etoposide
126	9	22017.189711567054	375.0	668.0	3668	50	Etoposide
126	9	22017.189711567054	376.0	660.0	4205	50	Etoposide
126	9	22017.189711567054	377.0	684.0	3212	50	Etoposide
126	9	22017.189711567054	379.0	668.0	3742	50	Etoposide
126	9	22017.189711567054	383.0	667.0	3778	50	Etoposide
126	9	22017.189711567054	384.0	649.0	3021	50	Etoposide
126	9	22017.189711567054	386.0	663.0	5249	50	Etoposide
126	9	22017.189711567054	387.0	672.0	4428	50	Etoposide
126	9	22017.189711567054	389.0	594.0	4299	50	Etoposide
126	9	22017.189711567054	390.0	640.0	3268	50	Etoposide
126	9	22017.189711567054	392.0	648.0	4190	50	Etoposide
126	9	22017.189711567054	394.0	613.0	4286	50	Etoposide
126	9	22017.189711567054	394.0	690.0	4360	50	Etoposide
126	9	22017.189711567054	398.0	625.0	5007	50	Etoposide
126	9	22017.189711567054	398.0	643.0	3197	50	Etoposide
126	9	22017.189711567054	398.0	649.0	4679	50	Etoposide
126	9	22017.189711567054	398.0	681.0	5704	50	Etoposide
126	9	22017.189711567054	401.0	633.0	3295	50	Etoposide
126	9	22017.189711567054	412.0	600.0	4940	50	Etoposide
126	9	22017.189711567054	412.0	680.0	5704	50	Etoposide
126	9	22017.189711567054	425.0	602.0	3275	50	Etoposide
126	9	22017.189711567054	426.0	653.0	5997	50	Etoposide
126	9	22017.189711567054	426.0	680.0	3783	50	Etoposide
126	9	22017.189711567054	433.0	616.0	10034	50	Etoposide
126	9	22017.189711567054	437.0	626.0	3786	50	Etoposide
126	9	22017.189711567054	455.0	620.0	4460	50	Etoposide
127	9	20862.137658136446	465.0	769.0	3370	25	Etoposide
127	9	20862.137658136446	471.0	724.0	3263	25	Etoposide
127	9	20862.137658136446	486.0	749.0	3958	25	Etoposide
127	9	20862.137658136446	497.0	790.0	4257	25	Etoposide
127	9	20862.137658136446	500.0	738.0	4999	25	Etoposide
127	9	20862.137658136446	503.0	744.0	5232	25	Etoposide
127	9	20862.137658136446	507.0	741.0	3335	25	Etoposide
127	9	20862.137658136446	523.0	690.0	4186	25	Etoposide
127	9	20862.137658136446	540.0	771.0	4222	25	Etoposide
127	9	20862.137658136446	542.0	674.0	3611	25	Etoposide
127	9	20862.137658136446	543.0	695.0	3123	25	Etoposide
127	9	20862.137658136446	545.0	743.0	3481	25	Etoposide
127	9	20862.137658136446	545.0	770.0	3345	25	Etoposide
127	9	20862.137658136446	549.0	669.0	3925	25	Etoposide
127	9	20862.137658136446	550.0	741.0	4402	25	Etoposide
127	9	20862.137658136446	555.0	652.0	3651	25	Etoposide
127	9	20862.137658136446	561.0	755.0	4730	25	Etoposide
127	9	20862.137658136446	563.0	766.0	7909	25	Etoposide
127	9	20862.137658136446	568.0	687.0	6081	25	Etoposide
127	9	20862.137658136446	571.0	726.0	4613	25	Etoposide
127	9	20862.137658136446	583.0	748.0	3653	25	Etoposide
127	9	20862.137658136446	587.0	684.0	3700	25	Etoposide
127	9	20862.137658136446	589.0	729.0	4381	25	Etoposide
127	9	20862.137658136446	594.0	687.0	4133	25	Etoposide
127	9	20862.137658136446	596.0	697.0	4974	25	Etoposide
128	9	19938.53997449151	834.0	729.0	3242	12	Etoposide
128	9	19938.53997449151	842.0	719.0	3917	12	Etoposide
128	9	19938.53997449151	869.0	743.0	3143	12	Etoposide
128	9	19938.53997449151	871.0	715.0	3370	12	Etoposide
128	9	19938.53997449151	886.0	838.0	3713	12	Etoposide
128	9	19938.53997449151	892.0	767.0	3037	12	Etoposide
128	9	19938.53997449151	893.0	753.0	6417	12	Etoposide
128	9	19938.53997449151	894.0	720.0	3606	12	Etoposide
128	9	19938.53997449151	900.0	713.0	3447	12	Etoposide
128	9	19938.53997449151	917.0	846.0	4135	12	Etoposide
128	9	19938.53997449151	927.0	844.0	3610	12	Etoposide
128	9	19938.53997449151	931.0	828.0	3538	12	Etoposide
129	9	12457.449803520482	169.0	788.0	4027	59	Etoposide
129	9	12457.449803520482	175.0	777.0	3689	59	Etoposide
129	9	12457.449803520482	180.0	811.0	6115	59	Etoposide
129	9	12457.449803520482	186.0	813.0	3517	59	Etoposide
129	9	12457.449803520482	188.0	819.0	7625	59	Etoposide
129	9	12457.449803520482	193.0	762.0	6768	59	Etoposide
129	9	12457.449803520482	199.0	768.0	4095	59	Etoposide
129	9	12457.449803520482	199.0	853.0	3133	59	Etoposide
129	9	12457.449803520482	202.0	775.0	4406	59	Etoposide
129	9	12457.449803520482	205.0	832.0	6491	59	Etoposide
129	9	12457.449803520482	205.0	853.0	5303	59	Etoposide
129	9	12457.449803520482	206.0	778.0	4126	59	Etoposide
129	9	12457.449803520482	207.0	752.0	3219	59	Etoposide
129	9	12457.449803520482	208.0	795.0	6104	59	Etoposide
129	9	12457.449803520482	208.0	860.0	4702	59	Etoposide
129	9	12457.449803520482	209.0	870.0	3678	59	Etoposide
129	9	12457.449803520482	211.0	802.0	5545	59	Etoposide
129	9	12457.449803520482	214.0	790.0	3498	59	Etoposide
129	9	12457.449803520482	223.0	785.0	4585	59	Etoposide
129	9	12457.449803520482	225.0	760.0	6600	59	Etoposide
129	9	12457.449803520482	225.0	871.0	4008	59	Etoposide
129	9	12457.449803520482	229.0	810.0	3295	59	Etoposide
129	9	12457.449803520482	231.0	818.0	3809	59	Etoposide
129	9	12457.449803520482	232.0	781.0	3223	59	Etoposide
129	9	12457.449803520482	232.0	889.0	7422	59	Etoposide
129	9	12457.449803520482	238.0	789.0	3687	59	Etoposide
129	9	12457.449803520482	240.0	773.0	7297	59	Etoposide
129	9	12457.449803520482	240.0	881.0	4967	59	Etoposide
129	9	12457.449803520482	242.0	827.0	4048	59	Etoposide
129	9	12457.449803520482	243.0	806.0	3798	59	Etoposide
129	9	12457.449803520482	245.0	840.0	5662	59	Etoposide
129	9	12457.449803520482	245.0	848.0	8533	59	Etoposide
129	9	12457.449803520482	246.0	765.0	3094	59	Etoposide
129	9	12457.449803520482	246.0	868.0	4651	59	Etoposide
129	9	12457.449803520482	246.0	895.0	3238	59	Etoposide
129	9	12457.449803520482	250.0	789.0	3937	59	Etoposide
129	9	12457.449803520482	252.0	818.0	3165	59	Etoposide
129	9	12457.449803520482	253.0	757.0	3017	59	Etoposide
129	9	12457.449803520482	253.0	835.0	3665	59	Etoposide
129	9	12457.449803520482	263.0	862.0	4766	59	Etoposide
129	9	12457.449803520482	264.0	817.0	4515	59	Etoposide
129	9	12457.449803520482	266.0	899.0	3320	59	Etoposide
129	9	12457.449803520482	267.0	886.0	4533	59	Etoposide
129	9	12457.449803520482	268.0	783.0	3495	59	Etoposide
129	9	12457.449803520482	270.0	839.0	5047	59	Etoposide
129	9	12457.449803520482	273.0	794.0	3463	59	Etoposide
129	9	12457.449803520482	273.0	859.0	8046	59	Etoposide
129	9	12457.449803520482	274.0	806.0	4321	59	Etoposide
129	9	12457.449803520482	276.0	885.0	7654	59	Etoposide
129	9	12457.449803520482	279.0	895.0	5445	59	Etoposide
129	9	12457.449803520482	282.0	849.0	4326	59	Etoposide
129	9	12457.449803520482	283.0	776.0	8440	59	Etoposide
129	9	12457.449803520482	286.0	881.0	7401	59	Etoposide
129	9	12457.449803520482	294.0	880.0	6998	59	Etoposide
129	9	12457.449803520482	295.0	789.0	3106	59	Etoposide
129	9	12457.449803520482	304.0	867.0	6463	59	Etoposide
129	9	12457.449803520482	308.0	812.0	3471	59	Etoposide
129	9	12457.449803520482	310.0	830.0	3601	59	Etoposide
129	9	12457.449803520482	312.0	824.0	4600	59	Etoposide
130	10	17400.408993235178	149.0	72.0	12293	15	Etoposide
130	10	17400.408993235178	169.0	55.0	7117	15	Etoposide
130	10	17400.408993235178	179.0	61.0	4229	15	Etoposide
130	10	17400.408993235178	184.0	83.0	11727	15	Etoposide
130	10	17400.408993235178	195.0	120.0	4437	15	Etoposide
130	10	17400.408993235178	198.0	126.0	9497	15	Etoposide
130	10	17400.408993235178	202.0	91.0	3262	15	Etoposide
130	10	17400.408993235178	203.0	126.0	7171	15	Etoposide
130	10	17400.408993235178	204.0	61.0	5370	15	Etoposide
130	10	17400.408993235178	206.0	37.0	3549	15	Etoposide
130	10	17400.408993235178	230.0	44.0	4028	15	Etoposide
130	10	17400.408993235178	231.0	27.0	5159	15	Etoposide
130	10	17400.408993235178	232.0	76.0	3768	15	Etoposide
130	10	17400.408993235178	244.0	52.0	5051	15	Etoposide
130	10	17400.408993235178	247.0	104.0	4336	15	Etoposide
131	10	17972.228220372574	491.0	110.0	4430	56	Etoposide
131	10	17972.228220372574	498.0	125.0	5261	56	Etoposide
131	10	17972.228220372574	501.0	84.0	4734	56	Etoposide
131	10	17972.228220372574	501.0	111.0	4362	56	Etoposide
131	10	17972.228220372574	502.0	133.0	3945	56	Etoposide
131	10	17972.228220372574	503.0	103.0	5295	56	Etoposide
131	10	17972.228220372574	504.0	95.0	9289	56	Etoposide
131	10	17972.228220372574	506.0	126.0	3629	56	Etoposide
131	10	17972.228220372574	510.0	96.0	4073	56	Etoposide
131	10	17972.228220372574	510.0	148.0	3137	56	Etoposide
131	10	17972.228220372574	519.0	73.0	5778	56	Etoposide
131	10	17972.228220372574	519.0	96.0	5548	56	Etoposide
131	10	17972.228220372574	519.0	118.0	3283	56	Etoposide
131	10	17972.228220372574	520.0	103.0	3165	56	Etoposide
131	10	17972.228220372574	520.0	130.0	4034	56	Etoposide
131	10	17972.228220372574	521.0	71.0	6357	56	Etoposide
131	10	17972.228220372574	526.0	68.0	3870	56	Etoposide
131	10	17972.228220372574	526.0	135.0	3978	56	Etoposide
131	10	17972.228220372574	527.0	146.0	5170	56	Etoposide
131	10	17972.228220372574	529.0	141.0	5598	56	Etoposide
131	10	17972.228220372574	530.0	82.0	5054	56	Etoposide
131	10	17972.228220372574	531.0	56.0	5627	56	Etoposide
131	10	17972.228220372574	531.0	88.0	6028	56	Etoposide
131	10	17972.228220372574	531.0	116.0	3768	56	Etoposide
131	10	17972.228220372574	532.0	67.0	3851	56	Etoposide
131	10	17972.228220372574	537.0	138.0	4992	56	Etoposide
131	10	17972.228220372574	538.0	88.0	4511	56	Etoposide
131	10	17972.228220372574	541.0	63.0	7466	56	Etoposide
131	10	17972.228220372574	545.0	147.0	4811	56	Etoposide
131	10	17972.228220372574	546.0	136.0	3986	56	Etoposide
131	10	17972.228220372574	547.0	62.0	5104	56	Etoposide
131	10	17972.228220372574	547.0	112.0	4208	56	Etoposide
131	10	17972.228220372574	549.0	93.0	5432	56	Etoposide
131	10	17972.228220372574	550.0	150.0	5767	56	Etoposide
131	10	17972.228220372574	557.0	91.0	3366	56	Etoposide
131	10	17972.228220372574	557.0	135.0	3351	56	Etoposide
131	10	17972.228220372574	562.0	127.0	4390	56	Etoposide
131	10	17972.228220372574	568.0	50.0	7151	56	Etoposide
131	10	17972.228220372574	568.0	112.0	3819	56	Etoposide
131	10	17972.228220372574	569.0	55.0	6788	56	Etoposide
131	10	17972.228220372574	569.0	100.0	4125	56	Etoposide
131	10	17972.228220372574	571.0	71.0	4280	56	Etoposide
131	10	17972.228220372574	571.0	81.0	5226	56	Etoposide
