## ROI	Slice	Cy5	X	Y	A488	FociPerCell	Condition
1	1	13898.45179213422	690.0	113.0	2709	2	Etoposide_B02
1	1	13898.45179213422	745.0	88.0	4584	2	Etoposide_B02
2	1	11230.356665219279	151.0	298.0	2589	1	Etoposide_B02
4	1	28902.716759214727	263.0	574.0	5374	2	Etoposide_B02
4	1	28902.716759214727	272.0	568.0	6779	2	Etoposide_B02
5	1	11648.581615651925	149.0	738.0	2651	1	Etoposide_B02
7	1	16279.957319784058	210.0	759.0	2679	2	Etoposide_B02
7	1	16279.957319784058	224.0	784.0	2906	2	Etoposide_B02
8	2	15751.502254065368	571.0	26.0	3501	2	Etoposide_B02
8	2	15751.502254065368	579.0	18.0	3519	2	Etoposide_B02
11	2	15058.849051598356	711.0	408.0	3708	3	Etoposide_B02
11	2	15058.849051598356	748.0	346.0	2676	3	Etoposide_B02
11	2	15058.849051598356	770.0	372.0	3103	3	Etoposide_B02
12	2	14990.334574201104	431.0	395.0	3397	2	Etoposide_B02
12	2	14990.334574201104	439.0	473.0	4979	2	Etoposide_B02
13	2	15492.670414923292	687.0	564.0	3251	5	Etoposide_B02
13	2	15492.670414923292	716.0	542.0	4477	5	Etoposide_B02
13	2	15492.670414923292	720.0	541.0	4269	5	Etoposide_B02
13	2	15492.670414923292	734.0	595.0	2724	5	Etoposide_B02
13	2	15492.670414923292	782.0	580.0	3368	5	Etoposide_B02
14	2	15613.828522171438	356.0	608.0	2810	1	Etoposide_B02
15	2	15778.23088267187	471.0	554.0	5018	4	Etoposide_B02
15	2	15778.23088267187	490.0	568.0	3064	4	Etoposide_B02
15	2	15778.23088267187	496.0	661.0	2715	4	Etoposide_B02
15	2	15778.23088267187	510.0	606.0	4798	4	Etoposide_B02
16	2	15837.721711581335	598.0	789.0	2862	2	Etoposide_B02
16	2	15837.721711581335	604.0	801.0	2902	2	Etoposide_B02
18	3	16203.805323999448	422.0	257.0	2783	1	Etoposide_B02
19	3	18333.525210084033	120.0	415.0	6116	15	Etoposide_B02
19	3	18333.525210084033	132.0	416.0	3417	15	Etoposide_B02
19	3	18333.525210084033	136.0	421.0	3190	15	Etoposide_B02
19	3	18333.525210084033	142.0	376.0	3817	15	Etoposide_B02
19	3	18333.525210084033	156.0	428.0	3384	15	Etoposide_B02
19	3	18333.525210084033	157.0	344.0	2881	15	Etoposide_B02
19	3	18333.525210084033	168.0	433.0	5591	15	Etoposide_B02
19	3	18333.525210084033	170.0	373.0	3472	15	Etoposide_B02
19	3	18333.525210084033	182.0	408.0	3410	15	Etoposide_B02
19	3	18333.525210084033	187.0	370.0	2897	15	Etoposide_B02
19	3	18333.525210084033	199.0	453.0	3160	15	Etoposide_B02
19	3	18333.525210084033	223.0	431.0	3331	15	Etoposide_B02
19	3	18333.525210084033	227.0	390.0	3052	15	Etoposide_B02
19	3	18333.525210084033	231.0	385.0	3385	15	Etoposide_B02
19	3	18333.525210084033	261.0	389.0	4094	15	Etoposide_B02
20	3	14826.87057941824	313.0	472.0	3402	7	Etoposide_B02
20	3	14826.87057941824	339.0	481.0	3378	7	Etoposide_B02
20	3	14826.87057941824	359.0	455.0	2958	7	Etoposide_B02
20	3	14826.87057941824	390.0	501.0	3140	7	Etoposide_B02
20	3	14826.87057941824	399.0	452.0	3187	7	Etoposide_B02
20	3	14826.87057941824	403.0	474.0	2988	7	Etoposide_B02
20	3	14826.87057941824	425.0	549.0	3625	7	Etoposide_B02
22	3	18521.92345743296	425.0	549.0	3625	2	Etoposide_B02
22	3	18521.92345743296	484.0	582.0	4235	2	Etoposide_B02
23	3	18532.901922866422	130.0	690.0	5914	24	Etoposide_B02
23	3	18532.901922866422	138.0	654.0	3744	24	Etoposide_B02
23	3	18532.901922866422	142.0	648.0	3458	24	Etoposide_B02
23	3	18532.901922866422	151.0	679.0	3177	24	Etoposide_B02
23	3	18532.901922866422	152.0	651.0	3700	24	Etoposide_B02
23	3	18532.901922866422	154.0	765.0	6979	24	Etoposide_B02
23	3	18532.901922866422	163.0	636.0	3412	24	Etoposide_B02
23	3	18532.901922866422	177.0	760.0	3642	24	Etoposide_B02
23	3	18532.901922866422	184.0	672.0	3342	24	Etoposide_B02
23	3	18532.901922866422	184.0	677.0	3550	24	Etoposide_B02
23	3	18532.901922866422	192.0	613.0	2941	24	Etoposide_B02
23	3	18532.901922866422	200.0	715.0	4220	24	Etoposide_B02
23	3	18532.901922866422	218.0	752.0	3248	24	Etoposide_B02
23	3	18532.901922866422	220.0	736.0	2795	24	Etoposide_B02
23	3	18532.901922866422	223.0	648.0	3364	24	Etoposide_B02
23	3	18532.901922866422	230.0	667.0	4023	24	Etoposide_B02
23	3	18532.901922866422	244.0	611.0	3832	24	Etoposide_B02
23	3	18532.901922866422	245.0	685.0	5838	24	Etoposide_B02
23	3	18532.901922866422	250.0	629.0	4118	24	Etoposide_B02
23	3	18532.901922866422	271.0	630.0	5586	24	Etoposide_B02
23	3	18532.901922866422	282.0	678.0	2970	24	Etoposide_B02
23	3	18532.901922866422	286.0	659.0	2994	24	Etoposide_B02
23	3	18532.901922866422	291.0	618.0	6488	24	Etoposide_B02
23	3	18532.901922866422	307.0	649.0	4261	24	Etoposide_B02
24	3	11419.340780956358	778.0	705.0	2718	3	Etoposide_B02
24	3	11419.340780956358	840.0	747.0	3270	3	Etoposide_B02
24	3	11419.340780956358	869.0	837.0	3726	3	Etoposide_B02
25	4	20762.913262134825	137.0	81.0	3051	4	Etoposide_B02
25	4	20762.913262134825	187.0	108.0	3770	4	Etoposide_B02
25	4	20762.913262134825	203.0	143.0	2956	4	Etoposide_B02
25	4	20762.913262134825	261.0	81.0	2921	4	Etoposide_B02
26	4	14361.136291773428	367.0	107.0	4114	30	Etoposide_B02
26	4	14361.136291773428	414.0	236.0	3626	30	Etoposide_B02
26	4	14361.136291773428	420.0	257.0	2943	30	Etoposide_B02
26	4	14361.136291773428	428.0	270.0	3259	30	Etoposide_B02
26	4	14361.136291773428	442.0	252.0	3502	30	Etoposide_B02
26	4	14361.136291773428	449.0	190.0	3986	30	Etoposide_B02
26	4	14361.136291773428	450.0	251.0	3520	30	Etoposide_B02
26	4	14361.136291773428	473.0	243.0	4136	30	Etoposide_B02
26	4	14361.136291773428	473.0	283.0	3248	30	Etoposide_B02
26	4	14361.136291773428	481.0	182.0	3878	30	Etoposide_B02
26	4	14361.136291773428	487.0	309.0	6708	30	Etoposide_B02
26	4	14361.136291773428	492.0	331.0	5428	30	Etoposide_B02
26	4	14361.136291773428	497.0	116.0	3131	30	Etoposide_B02
26	4	14361.136291773428	498.0	335.0	4361	30	Etoposide_B02
26	4	14361.136291773428	501.0	266.0	3677	30	Etoposide_B02
26	4	14361.136291773428	503.0	283.0	5221	30	Etoposide_B02
26	4	14361.136291773428	506.0	139.0	3637	30	Etoposide_B02
26	4	14361.136291773428	509.0	203.0	3627	30	Etoposide_B02
26	4	14361.136291773428	509.0	273.0	3087	30	Etoposide_B02
26	4	14361.136291773428	517.0	199.0	3808	30	Etoposide_B02
26	4	14361.136291773428	532.0	290.0	2941	30	Etoposide_B02
26	4	14361.136291773428	537.0	233.0	3022	30	Etoposide_B02
26	4	14361.136291773428	538.0	215.0	3547	30	Etoposide_B02
26	4	14361.136291773428	544.0	306.0	4479	30	Etoposide_B02
26	4	14361.136291773428	552.0	351.0	2837	30	Etoposide_B02
26	4	14361.136291773428	562.0	214.0	6268	30	Etoposide_B02
26	4	14361.136291773428	565.0	308.0	3805	30	Etoposide_B02
26	4	14361.136291773428	576.0	270.0	5322	30	Etoposide_B02
26	4	14361.136291773428	578.0	280.0	3274	30	Etoposide_B02
26	4	14361.136291773428	580.0	328.0	3068	30	Etoposide_B02
27	4	18637.070744288874	62.0	342.0	5007	16	Etoposide_B02
27	4	18637.070744288874	75.0	245.0	5309	16	Etoposide_B02
27	4	18637.070744288874	83.0	411.0	5828	16	Etoposide_B02
27	4	18637.070744288874	88.0	412.0	6493	16	Etoposide_B02
27	4	18637.070744288874	97.0	369.0	5222	16	Etoposide_B02
27	4	18637.070744288874	98.0	288.0	3719	16	Etoposide_B02
27	4	18637.070744288874	101.0	299.0	5763	16	Etoposide_B02
27	4	18637.070744288874	105.0	308.0	7591	16	Etoposide_B02
27	4	18637.070744288874	116.0	220.0	6073	16	Etoposide_B02
27	4	18637.070744288874	118.0	284.0	3071	16	Etoposide_B02
27	4	18637.070744288874	125.0	410.0	4163	16	Etoposide_B02
27	4	18637.070744288874	126.0	271.0	3544	16	Etoposide_B02
27	4	18637.070744288874	133.0	241.0	3765	16	Etoposide_B02
27	4	18637.070744288874	134.0	285.0	3919	16	Etoposide_B02
27	4	18637.070744288874	155.0	253.0	2964	16	Etoposide_B02
27	4	18637.070744288874	181.0	346.0	6558	16	Etoposide_B02
28	4	19736.143859139942	181.0	346.0	6558	10	Etoposide_B02
28	4	19736.143859139942	219.0	419.0	5181	10	Etoposide_B02
28	4	19736.143859139942	229.0	323.0	2801	10	Etoposide_B02
28	4	19736.143859139942	238.0	462.0	4602	10	Etoposide_B02
28	4	19736.143859139942	248.0	346.0	3294	10	Etoposide_B02
28	4	19736.143859139942	248.0	432.0	8633	10	Etoposide_B02
28	4	19736.143859139942	251.0	443.0	3360	10	Etoposide_B02
28	4	19736.143859139942	254.0	484.0	3232	10	Etoposide_B02
28	4	19736.143859139942	269.0	444.0	3641	10	Etoposide_B02
28	4	19736.143859139942	271.0	435.0	3620	10	Etoposide_B02
29	4	14438.997272764278	216.0	730.0	3097	9	Etoposide_B02
29	4	14438.997272764278	240.0	656.0	4429	9	Etoposide_B02
29	4	14438.997272764278	263.0	747.0	2744	9	Etoposide_B02
29	4	14438.997272764278	285.0	638.0	3341	9	Etoposide_B02
29	4	14438.997272764278	297.0	616.0	2995	9	Etoposide_B02
29	4	14438.997272764278	313.0	716.0	4388	9	Etoposide_B02
29	4	14438.997272764278	315.0	670.0	2905	9	Etoposide_B02
29	4	14438.997272764278	355.0	671.0	3823	9	Etoposide_B02
29	4	14438.997272764278	359.0	706.0	3483	9	Etoposide_B02
30	4	12465.498718985977	646.0	743.0	2742	2	Etoposide_B02
30	4	12465.498718985977	713.0	731.0	3586	2	Etoposide_B02
31	4	16831.132489786654	445.0	721.0	3025	47	Etoposide_B02
31	4	16831.132489786654	447.0	699.0	6387	47	Etoposide_B02
31	4	16831.132489786654	455.0	747.0	4392	47	Etoposide_B02
31	4	16831.132489786654	457.0	722.0	3069	47	Etoposide_B02
31	4	16831.132489786654	461.0	767.0	4112	47	Etoposide_B02
31	4	16831.132489786654	464.0	706.0	4235	47	Etoposide_B02
31	4	16831.132489786654	469.0	765.0	7643	47	Etoposide_B02
31	4	16831.132489786654	470.0	715.0	5185	47	Etoposide_B02
31	4	16831.132489786654	473.0	702.0	3814	47	Etoposide_B02
31	4	16831.132489786654	474.0	754.0	4233	47	Etoposide_B02
31	4	16831.132489786654	475.0	787.0	5189	47	Etoposide_B02
31	4	16831.132489786654	477.0	679.0	4151	47	Etoposide_B02
31	4	16831.132489786654	479.0	715.0	4204	47	Etoposide_B02
31	4	16831.132489786654	479.0	731.0	3643	47	Etoposide_B02
31	4	16831.132489786654	480.0	751.0	12380	47	Etoposide_B02
31	4	16831.132489786654	481.0	727.0	4261	47	Etoposide_B02
31	4	16831.132489786654	483.0	717.0	5043	47	Etoposide_B02
31	4	16831.132489786654	483.0	749.0	5800	47	Etoposide_B02
31	4	16831.132489786654	485.0	698.0	3398	47	Etoposide_B02
31	4	16831.132489786654	485.0	784.0	3361	47	Etoposide_B02
31	4	16831.132489786654	486.0	732.0	7743	47	Etoposide_B02
31	4	16831.132489786654	486.0	779.0	4002	47	Etoposide_B02
31	4	16831.132489786654	488.0	752.0	4158	47	Etoposide_B02
31	4	16831.132489786654	488.0	772.0	3443	47	Etoposide_B02
31	4	16831.132489786654	489.0	717.0	3327	47	Etoposide_B02
31	4	16831.132489786654	497.0	721.0	5132	47	Etoposide_B02
31	4	16831.132489786654	502.0	678.0	3332	47	Etoposide_B02
31	4	16831.132489786654	503.0	764.0	3098	47	Etoposide_B02
31	4	16831.132489786654	507.0	771.0	3813	47	Etoposide_B02
31	4	16831.132489786654	509.0	758.0	5995	47	Etoposide_B02
31	4	16831.132489786654	511.0	738.0	3072	47	Etoposide_B02
31	4	16831.132489786654	513.0	729.0	2977	47	Etoposide_B02
31	4	16831.132489786654	515.0	773.0	6441	47	Etoposide_B02
31	4	16831.132489786654	517.0	751.0	3651	47	Etoposide_B02
31	4	16831.132489786654	517.0	758.0	2942	47	Etoposide_B02
31	4	16831.132489786654	518.0	733.0	10300	47	Etoposide_B02
31	4	16831.132489786654	520.0	779.0	6935	47	Etoposide_B02
31	4	16831.132489786654	526.0	747.0	4835	47	Etoposide_B02
31	4	16831.132489786654	528.0	658.0	6516	47	Etoposide_B02
31	4	16831.132489786654	532.0	762.0	3343	47	Etoposide_B02
31	4	16831.132489786654	535.0	693.0	4274	47	Etoposide_B02
31	4	16831.132489786654	535.0	733.0	7720	47	Etoposide_B02
31	4	16831.132489786654	536.0	664.0	4120	47	Etoposide_B02
31	4	16831.132489786654	537.0	723.0	2886	47	Etoposide_B02
31	4	16831.132489786654	551.0	723.0	3828	47	Etoposide_B02
31	4	16831.132489786654	559.0	678.0	6520	47	Etoposide_B02
31	4	16831.132489786654	562.0	699.0	8315	47	Etoposide_B02
32	4	22278.493327034368	311.0	884.0	10649	20	Etoposide_B02
32	4	22278.493327034368	326.0	883.0	4493	20	Etoposide_B02
32	4	22278.493327034368	337.0	896.0	7486	20	Etoposide_B02
32	4	22278.493327034368	361.0	872.0	3405	20	Etoposide_B02
32	4	22278.493327034368	361.0	903.0	2876	20	Etoposide_B02
32	4	22278.493327034368	367.0	881.0	7597	20	Etoposide_B02
32	4	22278.493327034368	384.0	892.0	6564	20	Etoposide_B02
32	4	22278.493327034368	396.0	853.0	4392	20	Etoposide_B02
32	4	22278.493327034368	400.0	846.0	6563	20	Etoposide_B02
32	4	22278.493327034368	402.0	870.0	4687	20	Etoposide_B02
32	4	22278.493327034368	403.0	919.0	5366	20	Etoposide_B02
32	4	22278.493327034368	410.0	926.0	9766	20	Etoposide_B02
32	4	22278.493327034368	425.0	921.0	3024	20	Etoposide_B02
32	4	22278.493327034368	447.0	885.0	5280	20	Etoposide_B02
32	4	22278.493327034368	448.0	866.0	4059	20	Etoposide_B02
32	4	22278.493327034368	448.0	881.0	3150	20	Etoposide_B02
32	4	22278.493327034368	460.0	880.0	4117	20	Etoposide_B02
32	4	22278.493327034368	470.0	855.0	3434	20	Etoposide_B02
32	4	22278.493327034368	470.0	862.0	6312	20	Etoposide_B02
32	4	22278.493327034368	476.0	869.0	2932	20	Etoposide_B02
33	5	18412.723310245998	587.0	204.0	2839	1	Etoposide_B02
34	5	14010.776399106913	101.0	387.0	4383	6	Etoposide_B02
34	5	14010.776399106913	104.0	428.0	2721	6	Etoposide_B02
34	5	14010.776399106913	118.0	439.0	2697	6	Etoposide_B02
34	5	14010.776399106913	129.0	333.0	4382	6	Etoposide_B02
34	5	14010.776399106913	168.0	444.0	3423	6	Etoposide_B02
34	5	14010.776399106913	208.0	421.0	2753	6	Etoposide_B02
35	5	22426.016562572288	371.0	561.0	3869	35	Etoposide_B02
35	5	22426.016562572288	378.0	551.0	2922	35	Etoposide_B02
35	5	22426.016562572288	384.0	495.0	4289	35	Etoposide_B02
35	5	22426.016562572288	390.0	458.0	4382	35	Etoposide_B02
35	5	22426.016562572288	394.0	579.0	3178	35	Etoposide_B02
35	5	22426.016562572288	396.0	493.0	3902	35	Etoposide_B02
35	5	22426.016562572288	396.0	573.0	4977	35	Etoposide_B02
35	5	22426.016562572288	397.0	453.0	3028	35	Etoposide_B02
35	5	22426.016562572288	398.0	520.0	6152	35	Etoposide_B02
35	5	22426.016562572288	403.0	630.0	4571	35	Etoposide_B02
35	5	22426.016562572288	404.0	601.0	3753	35	Etoposide_B02
35	5	22426.016562572288	409.0	533.0	4222	35	Etoposide_B02
35	5	22426.016562572288	411.0	486.0	3676	35	Etoposide_B02
35	5	22426.016562572288	411.0	521.0	3934	35	Etoposide_B02
35	5	22426.016562572288	411.0	557.0	2847	35	Etoposide_B02
35	5	22426.016562572288	411.0	598.0	2812	35	Etoposide_B02
35	5	22426.016562572288	414.0	473.0	4340	35	Etoposide_B02
35	5	22426.016562572288	415.0	453.0	5213	35	Etoposide_B02
35	5	22426.016562572288	417.0	466.0	3664	35	Etoposide_B02
35	5	22426.016562572288	419.0	437.0	5336	35	Etoposide_B02
35	5	22426.016562572288	423.0	502.0	3197	35	Etoposide_B02
35	5	22426.016562572288	423.0	531.0	3111	35	Etoposide_B02
35	5	22426.016562572288	425.0	432.0	3897	35	Etoposide_B02
35	5	22426.016562572288	427.0	447.0	5046	35	Etoposide_B02
35	5	22426.016562572288	429.0	525.0	4920	35	Etoposide_B02
35	5	22426.016562572288	430.0	594.0	5402	35	Etoposide_B02
35	5	22426.016562572288	430.0	602.0	4509	35	Etoposide_B02
35	5	22426.016562572288	432.0	438.0	4757	35	Etoposide_B02
35	5	22426.016562572288	433.0	619.0	3481	35	Etoposide_B02
35	5	22426.016562572288	435.0	518.0	3161	35	Etoposide_B02
35	5	22426.016562572288	441.0	527.0	3407	35	Etoposide_B02
35	5	22426.016562572288	442.0	598.0	3288	35	Etoposide_B02
35	5	22426.016562572288	452.0	526.0	3776	35	Etoposide_B02
35	5	22426.016562572288	456.0	553.0	3487	35	Etoposide_B02
35	5	22426.016562572288	457.0	473.0	2947	35	Etoposide_B02
36	5	15490.964603337703	669.0	598.0	3767	9	Etoposide_B02
36	5	15490.964603337703	670.0	683.0	2786	9	Etoposide_B02
36	5	15490.964603337703	687.0	706.0	4046	9	Etoposide_B02
36	5	15490.964603337703	701.0	725.0	5103	9	Etoposide_B02
36	5	15490.964603337703	707.0	575.0	3850	9	Etoposide_B02
36	5	15490.964603337703	738.0	747.0	3403	9	Etoposide_B02
36	5	15490.964603337703	750.0	582.0	3695	9	Etoposide_B02
36	5	15490.964603337703	751.0	622.0	3438	9	Etoposide_B02
36	5	15490.964603337703	758.0	699.0	5340	9	Etoposide_B02
37	5	18347.77251130355	521.0	794.0	3285	11	Etoposide_B02
37	5	18347.77251130355	528.0	800.0	3386	11	Etoposide_B02
37	5	18347.77251130355	538.0	801.0	2989	11	Etoposide_B02
37	5	18347.77251130355	540.0	628.0	2925	11	Etoposide_B02
37	5	18347.77251130355	546.0	594.0	3117	11	Etoposide_B02
37	5	18347.77251130355	546.0	680.0	4217	11	Etoposide_B02
37	5	18347.77251130355	551.0	669.0	3615	11	Etoposide_B02
37	5	18347.77251130355	551.0	818.0	4569	11	Etoposide_B02
37	5	18347.77251130355	554.0	661.0	3261	11	Etoposide_B02
37	5	18347.77251130355	571.0	630.0	4225	11	Etoposide_B02
37	5	18347.77251130355	583.0	733.0	2715	11	Etoposide_B02
38	6	1172.8415195575133	595.0	229.0	11416	6	Ctrl_B02
38	6	1172.8415195575133	640.0	149.0	3167	6	Ctrl_B02
38	6	1172.8415195575133	649.0	258.0	7623	6	Ctrl_B02
38	6	1172.8415195575133	682.0	244.0	10805	6	Ctrl_B02
38	6	1172.8415195575133	688.0	167.0	4394	6	Ctrl_B02
38	6	1172.8415195575133	751.0	222.0	7456	6	Ctrl_B02
39	6	1233.009406354515	308.0	179.0	3556	16	Ctrl_B02
39	6	1233.009406354515	308.0	210.0	3388	16	Ctrl_B02
39	6	1233.009406354515	329.0	151.0	8223	16	Ctrl_B02
39	6	1233.009406354515	341.0	187.0	6561	16	Ctrl_B02
39	6	1233.009406354515	375.0	149.0	3246	16	Ctrl_B02
39	6	1233.009406354515	387.0	238.0	3477	16	Ctrl_B02
39	6	1233.009406354515	388.0	203.0	6787	16	Ctrl_B02
39	6	1233.009406354515	397.0	207.0	7718	16	Ctrl_B02
39	6	1233.009406354515	398.0	164.0	4498	16	Ctrl_B02
39	6	1233.009406354515	400.0	151.0	7995	16	Ctrl_B02
39	6	1233.009406354515	405.0	261.0	3175	16	Ctrl_B02
39	6	1233.009406354515	409.0	194.0	11151	16	Ctrl_B02
39	6	1233.009406354515	410.0	250.0	9501	16	Ctrl_B02
39	6	1233.009406354515	443.0	222.0	7969	16	Ctrl_B02
39	6	1233.009406354515	444.0	230.0	9643	16	Ctrl_B02
39	6	1233.009406354515	450.0	216.0	8157	16	Ctrl_B02
40	6	1268.9227246502235	77.0	330.0	5469	11	Ctrl_B02
40	6	1268.9227246502235	80.0	288.0	5768	11	Ctrl_B02
40	6	1268.9227246502235	92.0	391.0	3531	11	Ctrl_B02
40	6	1268.9227246502235	116.0	298.0	2884	11	Ctrl_B02
40	6	1268.9227246502235	121.0	402.0	4302	11	Ctrl_B02
40	6	1268.9227246502235	124.0	355.0	7146	11	Ctrl_B02
40	6	1268.9227246502235	139.0	377.0	3509	11	Ctrl_B02
40	6	1268.9227246502235	152.0	263.0	4613	11	Ctrl_B02
40	6	1268.9227246502235	159.0	218.0	11265	11	Ctrl_B02
40	6	1268.9227246502235	163.0	229.0	6815	11	Ctrl_B02
40	6	1268.9227246502235	186.0	243.0	8114	11	Ctrl_B02
42	6	1229.6260080994082	337.0	473.0	4423	6	Ctrl_B02
42	6	1229.6260080994082	342.0	446.0	18679	6	Ctrl_B02
42	6	1229.6260080994082	345.0	564.0	6551	6	Ctrl_B02
42	6	1229.6260080994082	369.0	472.0	15316	6	Ctrl_B02
42	6	1229.6260080994082	371.0	484.0	11987	6	Ctrl_B02
42	6	1229.6260080994082	371.0	526.0	8385	6	Ctrl_B02
43	6	1253.6372504298397	136.0	598.0	5017	25	Ctrl_B02
43	6	1253.6372504298397	141.0	595.0	2975	25	Ctrl_B02
43	6	1253.6372504298397	147.0	644.0	9238	25	Ctrl_B02
43	6	1253.6372504298397	164.0	652.0	6756	25	Ctrl_B02
43	6	1253.6372504298397	169.0	656.0	10294	25	Ctrl_B02
43	6	1253.6372504298397	170.0	630.0	2826	25	Ctrl_B02
43	6	1253.6372504298397	179.0	686.0	7774	25	Ctrl_B02
43	6	1253.6372504298397	185.0	567.0	2952	25	Ctrl_B02
43	6	1253.6372504298397	197.0	688.0	9751	25	Ctrl_B02
43	6	1253.6372504298397	199.0	648.0	8529	25	Ctrl_B02
43	6	1253.6372504298397	201.0	618.0	3603	25	Ctrl_B02
43	6	1253.6372504298397	205.0	552.0	3811	25	Ctrl_B02
43	6	1253.6372504298397	209.0	642.0	4011	25	Ctrl_B02
43	6	1253.6372504298397	210.0	618.0	5948	25	Ctrl_B02
43	6	1253.6372504298397	211.0	599.0	4405	25	Ctrl_B02
43	6	1253.6372504298397	212.0	671.0	12648	25	Ctrl_B02
43	6	1253.6372504298397	220.0	619.0	11049	25	Ctrl_B02
43	6	1253.6372504298397	221.0	672.0	7248	25	Ctrl_B02
43	6	1253.6372504298397	228.0	597.0	3532	25	Ctrl_B02
43	6	1253.6372504298397	233.0	624.0	12933	25	Ctrl_B02
43	6	1253.6372504298397	233.0	645.0	3661	25	Ctrl_B02
43	6	1253.6372504298397	237.0	574.0	9343	25	Ctrl_B02
43	6	1253.6372504298397	245.0	681.0	15710	25	Ctrl_B02
43	6	1253.6372504298397	259.0	614.0	3226	25	Ctrl_B02
43	6	1253.6372504298397	260.0	639.0	3208	25	Ctrl_B02
44	6	1369.3894053674794	679.0	903.0	3746	1	Ctrl_B02
46	7	1837.81626880384	395.0	291.0	3891	21	Ctrl_B02
46	7	1837.81626880384	398.0	309.0	6477	21	Ctrl_B02
46	7	1837.81626880384	399.0	344.0	5229	21	Ctrl_B02
46	7	1837.81626880384	401.0	364.0	7150	21	Ctrl_B02
46	7	1837.81626880384	412.0	367.0	7505	21	Ctrl_B02
46	7	1837.81626880384	429.0	377.0	5464	21	Ctrl_B02
46	7	1837.81626880384	443.0	399.0	2896	21	Ctrl_B02
46	7	1837.81626880384	445.0	381.0	4403	21	Ctrl_B02
46	7	1837.81626880384	452.0	365.0	2970	21	Ctrl_B02
46	7	1837.81626880384	454.0	284.0	3254	21	Ctrl_B02
46	7	1837.81626880384	462.0	247.0	4539	21	Ctrl_B02
46	7	1837.81626880384	476.0	242.0	4246	21	Ctrl_B02
46	7	1837.81626880384	480.0	241.0	4800	21	Ctrl_B02
46	7	1837.81626880384	480.0	362.0	3806	21	Ctrl_B02
46	7	1837.81626880384	485.0	331.0	2893	21	Ctrl_B02
46	7	1837.81626880384	489.0	248.0	5358	21	Ctrl_B02
46	7	1837.81626880384	497.0	327.0	4069	21	Ctrl_B02
46	7	1837.81626880384	504.0	256.0	8403	21	Ctrl_B02
46	7	1837.81626880384	509.0	266.0	3284	21	Ctrl_B02
46	7	1837.81626880384	517.0	259.0	8587	21	Ctrl_B02
46	7	1837.81626880384	539.0	279.0	5818	21	Ctrl_B02
47	7	1010.4692203551804	746.0	336.0	19038	15	Ctrl_B02
47	7	1010.4692203551804	749.0	341.0	7893	15	Ctrl_B02
47	7	1010.4692203551804	756.0	358.0	5253	15	Ctrl_B02
47	7	1010.4692203551804	762.0	409.0	10530	15	Ctrl_B02
47	7	1010.4692203551804	773.0	425.0	10341	15	Ctrl_B02
47	7	1010.4692203551804	782.0	410.0	8869	15	Ctrl_B02
47	7	1010.4692203551804	784.0	399.0	9053	15	Ctrl_B02
47	7	1010.4692203551804	796.0	382.0	3153	15	Ctrl_B02
47	7	1010.4692203551804	817.0	344.0	3707	15	Ctrl_B02
47	7	1010.4692203551804	819.0	454.0	3703	15	Ctrl_B02
47	7	1010.4692203551804	827.0	278.0	2907	15	Ctrl_B02
47	7	1010.4692203551804	832.0	378.0	6816	15	Ctrl_B02
47	7	1010.4692203551804	839.0	316.0	5788	15	Ctrl_B02
47	7	1010.4692203551804	842.0	308.0	6979	15	Ctrl_B02
47	7	1010.4692203551804	849.0	362.0	12792	15	Ctrl_B02
48	7	1867.2645921013477	76.0	411.0	2971	14	Ctrl_B02
48	7	1867.2645921013477	86.0	408.0	2737	14	Ctrl_B02
48	7	1867.2645921013477	97.0	406.0	5731	14	Ctrl_B02
48	7	1867.2645921013477	100.0	446.0	6272	14	Ctrl_B02
48	7	1867.2645921013477	120.0	355.0	6406	14	Ctrl_B02
48	7	1867.2645921013477	122.0	389.0	5942	14	Ctrl_B02
48	7	1867.2645921013477	145.0	413.0	5542	14	Ctrl_B02
48	7	1867.2645921013477	157.0	409.0	3940	14	Ctrl_B02
48	7	1867.2645921013477	159.0	369.0	9077	14	Ctrl_B02
48	7	1867.2645921013477	163.0	463.0	3290	14	Ctrl_B02
48	7	1867.2645921013477	166.0	444.0	5287	14	Ctrl_B02
48	7	1867.2645921013477	186.0	364.0	3804	14	Ctrl_B02
48	7	1867.2645921013477	202.0	403.0	11972	14	Ctrl_B02
48	7	1867.2645921013477	223.0	371.0	3648	14	Ctrl_B02
49	7	1149.8636260184805	269.0	504.0	8558	12	Ctrl_B02
49	7	1149.8636260184805	286.0	536.0	9421	12	Ctrl_B02
49	7	1149.8636260184805	289.0	433.0	4382	12	Ctrl_B02
49	7	1149.8636260184805	314.0	550.0	6606	12	Ctrl_B02
49	7	1149.8636260184805	317.0	444.0	4630	12	Ctrl_B02
49	7	1149.8636260184805	330.0	500.0	11396	12	Ctrl_B02
49	7	1149.8636260184805	352.0	490.0	8208	12	Ctrl_B02
49	7	1149.8636260184805	356.0	483.0	4539	12	Ctrl_B02
49	7	1149.8636260184805	358.0	577.0	6810	12	Ctrl_B02
49	7	1149.8636260184805	360.0	519.0	12614	12	Ctrl_B02
49	7	1149.8636260184805	372.0	580.0	4035	12	Ctrl_B02
49	7	1149.8636260184805	382.0	565.0	11942	12	Ctrl_B02
50	7	1982.9210335667713	680.0	675.0	3462	16	Ctrl_B02
50	7	1982.9210335667713	684.0	689.0	8147	16	Ctrl_B02
